chunk_id,source_file,page,category,content
SP-0180,ACRAppropriatenessCriteria.pdf,28,clinical_guidelines,"O. MRV head without IV contrast
There is no relevant literature to support the use of MRV head without IV contrast in the initial 
imaging evaluation of headache with one or more of the listed ""red flags.” Following initial 
evaluation with a brain MRI, brain MRV can be useful when there are clinical or imaging findings 
suspicious for CVT. For example, a history of cancer may indicate a hypercoagulable state, which 
would present an increased risk for CVT [57,59].
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of"
SP-0181,ACRAppropriatenessCriteria.pdf,28,clinical_guidelines,"or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.
Headaches can carry significant morbidity for affected patients. Several clinical decision support"
SP-0182,ACRAppropriatenessCriteria.pdf,29,clinical_guidelines,"guidelines advise against routine imaging for many of these headaches. Most of these headaches 
are primary headaches such as migraine headaches and TTHs. Several studies have demonstrated a 
low yield of positive neuroimaging findings that require a change in management for these 
headaches. A study in China examining 1,070 patients with primary headaches and 1,070 
asymptomatic patients demonstrated a rate of significant neuroimaging abnormalities in 0.58% of 
primary headache sufferers versus 0.73% of healthy controls [25]. Likewise, a study by Sempere et 
al [26] with neuroimaging for 1,876 consecutive patients with headache found a 1.2% incidence of 
significant lesions. Another study conducted over a 2-year period looked at 402 patients receiving"
SP-0183,ACRAppropriatenessCriteria.pdf,29,clinical_guidelines,"significant lesions. Another study conducted over a 2-year period looked at 402 patients receiving 
an MRI for a primary complaint of headache with duration >3 months, no other neurologic 
symptoms, and evaluation by a neurologist. This study documented a major abnormality in 3.7% of 
patients: 0.6% of patients with migraine, 1.4% of patients with TTH, and 14.1% of patients with 
atypical headaches, which are defined as those that do not fit into any of 15 categories of 
headaches classified by the International Headache Society. Another predictor of abnormal 
imaging findings in this study was age, with an incidence of abnormalities of 2.2% in patients 
between 18 to 39 years of age, 8.3% in patients 40 to 59 years of age, and 2.6% of those >60 years 
of age [60]."
SP-0184,ACRAppropriatenessCriteria.pdf,29,clinical_guidelines,"between 18 to 39 years of age, 8.3% in patients 40 to 59 years of age, and 2.6% of those >60 years 
of age [60].
 
Given the overall low incidence of significant neuroimaging findings, the ACR in the Choosing 
Wisely campaign (http://www.choosingwisely.org) advocates no imaging for uncomplicated 
headaches. For headache in the setting of suspected rhinosinusitis, please also refer to ACR 
Appropriateness Criteria® topic on ""Sinonasal Disease” [8].
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of"
SP-0185,ACRAppropriatenessCriteria.pdf,29,clinical_guidelines,"or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
A. Arteriography cervicocerebral
There is no relevant literature to support the use of cervicocerebral arteriography in the initial 
imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-"
SP-0186,ACRAppropriatenessCriteria.pdf,29,clinical_guidelines,"cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
B. CT head with IV contrast
There is no relevant literature to support the use of CT head with IV contrast in the initial imaging 
evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
C. CT head without and with IV contrast"
SP-0187,ACRAppropriatenessCriteria.pdf,29,clinical_guidelines,"traumatic onset. Initial imaging.  
C. CT head without and with IV contrast
There is no relevant literature to support the use of CT head without and with IV contrast in the 
initial imaging evaluation of headache without any ""red flags.”"
SP-0188,ACRAppropriatenessCriteria.pdf,30,clinical_guidelines,"Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
D. CT head without IV contrast
There is no relevant literature to support the use of CT head without IV contrast in the initial 
imaging evaluation of headache without any ""red flags.” Several studies have demonstrated a low 
yield of positive imaging findings in patients without concerning ""red flags” [25,26,60]. The"
SP-0189,ACRAppropriatenessCriteria.pdf,30,clinical_guidelines,"yield of positive imaging findings in patients without concerning ""red flags” [25,26,60]. The 
American Headache Society specifically advises against neuroimaging studies in patients with 
stable headaches that meet criteria for migraine headaches; it also advises the use of MRI over 
head CT when MRI is available [61].
 
One study examining 3,630 patient records noted clinically significant abnormal noncontrast CT 
scans in 7 patients who had a normal neurologic examination. In this study, these 7 patients 
described their headaches as severe and nonremitting. The study concludes that noncontrast head 
CT may be useful for patients suffering from severe and unremitting headaches [62].
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""),"
SP-0190,ACRAppropriatenessCriteria.pdf,30,clinical_guidelines,"Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
E. CTA head with IV contrast
There is no relevant literature to support the use of CTA head with IV contrast in the initial imaging 
evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy"
SP-0191,ACRAppropriatenessCriteria.pdf,30,clinical_guidelines,"features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
F. CTV head with IV contrast
There is no relevant literature to support the use of CTV head with IV contrast in the initial imaging 
evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of"
SP-0192,ACRAppropriatenessCriteria.pdf,30,clinical_guidelines,"or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
G. MRA head with IV contrast
There is no relevant literature to support the use of MRA head with IV contrast in the initial 
imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-"
SP-0193,ACRAppropriatenessCriteria.pdf,31,clinical_guidelines,"traumatic onset. Initial imaging.  
H. MRA head without and with IV contrast
There is no relevant literature to support the use of MRA head without and with IV contrast in the 
initial imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
I. MRA head without IV contrast
There is no relevant literature to support the use of MRA head without IV contrast in the initial"
SP-0194,ACRAppropriatenessCriteria.pdf,31,clinical_guidelines,"I. MRA head without IV contrast
There is no relevant literature to support the use of MRA head without IV contrast in the initial 
imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
J. MRI head with IV contrast
There is no relevant literature to support the use of MRI head with IV contrast in the initial imaging 
evaluation of headache without any ""red flags.”"
SP-0195,ACRAppropriatenessCriteria.pdf,31,clinical_guidelines,"evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
K. MRI head without and with IV contrast
There is no relevant literature to support the use of MRI head without and with IV contrast in the 
initial imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""),"
SP-0196,ACRAppropriatenessCriteria.pdf,31,clinical_guidelines,"Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
L. MRI head without IV contrast
There is no relevant literature to support the use of MRI head without IV contrast in the initial 
imaging evaluation of headache without any ""red flags.” A study specifically examining MRI 
findings in patients with patheadache found major abnormalities in 0.6% of those with migraine"
SP-0197,ACRAppropriatenessCriteria.pdf,31,clinical_guidelines,"findings in patients with patheadache found major abnormalities in 0.6% of those with migraine 
headaches and 1.4% in those patients with TTH [60]. The current guidelines do not support routine 
neuroimaging in patients with stable chronic headache without atypical features that would be 
concerning for secondary headache.
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-"
SP-0198,ACRAppropriatenessCriteria.pdf,32,clinical_guidelines,"traumatic onset. Initial imaging.  
M. MRV head with IV contrast
There is no relevant literature to support the use of MRV head with IV contrast in the initial 
imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
N. MRV head without and with IV contrast
There is no relevant literature to support the use of MRV head without and with IV contrast in the"
SP-0199,ACRAppropriatenessCriteria.pdf,32,clinical_guidelines,"N. MRV head without and with IV contrast
There is no relevant literature to support the use of MRV head without and with IV contrast in the 
initial imaging evaluation of headache without any ""red flags.”
Variant 8: Headache without any of the following ""red flags”: sudden onset (""thunderclap""), 
features of intracranial hypertension or hypotension, new onset or pattern during pregnancy 
or peripartum period, increasing frequency or severity, fever or neurologic deficit, history of 
cancer or immunocompromise, older age (greater than 50 years of age) of onset, or post-
traumatic onset. Initial imaging.  
O. MRV head without IV contrast
There is no relevant literature to support the use of MRV head without IV contrast in the initial 
imaging evaluation of headache without any ""red flags.”"
SP-0200,ACRAppropriatenessCriteria.pdf,32,clinical_guidelines,"imaging evaluation of headache without any ""red flags.”
 
Summary of Highlights
This is a summary of the key recommendations from the variant tables. Refer to the complete 
narrative document for more information.
Variant 1: In the setting of sudden onset severe headache that reaches maximal severity 
within 1 hour, CT head without IV contrast is usually appropriate as the initial imaging study. 
A complementary examination is a CTA head with IV contrast, which may be appropriate 
when performed in conjunction with noncontrast head CT, particularly in the setting of a 
thunderclap headache presenting with sudden onset severe headache >6 hours.
•
Variant 2: In the setting of a primary migraine or TTH with normal neurologic examination,"
SP-0201,ACRAppropriatenessCriteria.pdf,32,clinical_guidelines,"•
Variant 2: In the setting of a primary migraine or TTH with normal neurologic examination, 
imaging is usually not appropriate. Despite the clinical and social impact of the 2 most 
common primary headaches, studies have demonstrated very few significant structural 
abnormalities on neuroimaging in this patient group.
•
Variant 3: In the setting of primary TACs or cluster headaches, MRI head without and with IV 
contrast is appropriate as the initial imaging examination. TACs are a primary headache 
disorder; however, the differential diagnosis includes structural lesions involving the pituitary 
gland (most commonly) and the posterior fossa. Therefore, it is usually recommended to rule 
out a secondary cause of these headaches with neuroimaging.
•"
SP-0202,ACRAppropriatenessCriteria.pdf,32,clinical_guidelines,"out a secondary cause of these headaches with neuroimaging.
•
Variant 4: In the setting of headache with features of IIH, imaging is useful to exclude 
secondary causes of elevated intracranial pressure. CT head without IV contrast, MRI head 
without IV contrast, and MRI head without and with IV contrast are all appropriate alternative 
initial imaging examinations. Venous outflow obstruction has been shown to be associated 
with elevated intracranial pressure and IIH; therefore, venous imaging techniques such as 
MRV or CTV may be appropriate as complementary examinations in selected clinical settings.
•"
SP-0203,ACRAppropriatenessCriteria.pdf,33,clinical_guidelines,"Variant 5: In the setting of headache with features of intracranial hypotension (SIH), MRI 
head without and with IV contrast is usually appropriate as the initial imaging study. Imaging 
showing typical imaging findings can help clarify SIH as the cause of a orthostatic headaches 
given the rarity of SIH. Spine imaging may be useful in cases of SIH to look for an extradural 
fluid collection, usually at the level of the thoracic spine. MRI thoracic spine without IV 
contrast or MRI thoracic spine with and without IV contrast may be appropriate as 
complementary alternative imaging examinations to brain MRI.
•
Variant 6: In the setting of new onset or new pattern of headache during pregnancy or the"
SP-0204,ACRAppropriatenessCriteria.pdf,33,clinical_guidelines,"•
Variant 6: In the setting of new onset or new pattern of headache during pregnancy or the 
peripartum period, MRI without IV contrast or CT without IV contrast are usually appropriate 
as complementary initial imaging studies. Pregnant women are at a higher risk of 
thromboembolic complications such as CVT; therefore, an MRV head without IV contrast or a 
CTV with IV contrast are alternate examinations that may be appropriate given the specific 
clinical scenario.
•
Variant 7: In the setting of headache with one or more of the following ""red 
flags”—increasing frequency or severity, fever or neurologic deficit, history of cancer or 
immunocompromise, older age (>50 years) of onset, or posttraumatic onset—imaging is"
SP-0205,ACRAppropriatenessCriteria.pdf,33,clinical_guidelines,"immunocompromise, older age (>50 years) of onset, or posttraumatic onset—imaging is 
useful to identify patients with secondary cause of headache. CT head without IV contrast, 
MRI head without IV contrast, or an MRI head without and with IV contrast are usually 
appropriate as initial imaging choices. No specific data is currently available to favor one 
imaging modality over another at this time, especially given the wide range of potential 
etiologies. As such, these examinations may be either complementary or alternative 
depending on the clinical context.
•
Variant 8: In the setting of headache without any ""red flags,” imaging is usually not 
appropriate. Most of these headaches are primary headaches such as migraine headaches"
SP-0206,ACRAppropriatenessCriteria.pdf,33,clinical_guidelines,"appropriate. Most of these headaches are primary headaches such as migraine headaches 
and TTHs. Several studies have demonstrated a low yield of positive neuroimaging findings 
that require a change in management for these headaches; as such, clinical decision support 
guidelines advise against routine imaging for many of these headaches.
•
 
Supporting Documents
The evidence table, literature search, and appendix for this topic are available at 
https://acsearch.acr.org/list. The appendix includes the strength of evidence assessment and the 
final rating round tabulations for each recommendation. 
 
For additional information on the Appropriateness Criteria methodology and other supporting 
documents, please go to the ACR website at https://www.acr.org/Clinical-Resources/Clinical-Tools-"
SP-0207,ACRAppropriatenessCriteria.pdf,33,clinical_guidelines,"documents, please go to the ACR website at https://www.acr.org/Clinical-Resources/Clinical-Tools-
and-Reference/Appropriateness-Criteria.
 
Safety Considerations in Pregnant Patients
Imaging of the pregnant patient can be challenging, particularly with respect to minimizing 
radiation exposure and risk. For further information and guidance, see the following ACR 
documents:
·        ACR–SPR Practice Parameter for the Safe and Optimal Performance of Fetal Magnetic 
Resonance Imaging (MRI)
·        ACR-SPR Practice Parameter for Imaging Pregnant or Potentially Pregnant Patients with 
Ionizing Radiation
·        ACR-ACOG-AIUM-SMFM-SRU Practice Parameter for the Performance of Standard"
SP-0208,ACRAppropriatenessCriteria.pdf,34,clinical_guidelines,"Diagnostic Obstetrical Ultrasound
·        ACR Manual on Contrast Media
·        ACR Manual on MR Safety
 
Appropriateness Category Names and Definitions
Appropriateness 
Category Name
Appropriateness 
Rating Appropriateness Category Definition
Usually Appropriate 7, 8, or 9
The imaging procedure or treatment is indicated in 
the specified clinical scenarios at a favorable risk-
benefit ratio for patients.
May Be Appropriate 4, 5, or 6
The imaging procedure or treatment may be 
indicated in the specified clinical scenarios as an 
alternative to imaging procedures or treatments with 
a more favorable risk-benefit ratio, or the risk-benefit 
ratio for patients is equivocal.
May Be Appropriate 
(Disagreement) 5
The individual ratings are too dispersed from the"
SP-0209,ACRAppropriatenessCriteria.pdf,34,clinical_guidelines,"ratio for patients is equivocal.
May Be Appropriate 
(Disagreement) 5
The individual ratings are too dispersed from the 
panel median. The different label provides 
transparency regarding the panel’s recommendation. 
“May be appropriate” is the rating category and a 
rating of 5 is assigned.
Usually Not Appropriate 1, 2, or 3
The imaging procedure or treatment is unlikely to be 
indicated in the specified clinical scenarios, or the 
risk-benefit ratio for patients is likely to be 
unfavorable.
 
Relative Radiation Level Information
Potential adverse health effects associated with radiation exposure are an important factor to consider 
when selecting the appropriate imaging procedure. Because there is a wide range of radiation exposures"
SP-0210,ACRAppropriatenessCriteria.pdf,34,clinical_guidelines,"when selecting the appropriate imaging procedure. Because there is a wide range of radiation exposures 
associated with different diagnostic procedures, a relative radiation level (RRL) indication has been 
included for each imaging examination. The RRLs are based on effective dose, which is a radiation dose 
quantity that is used to estimate population total radiation risk associated with an imaging procedure. 
Patients in the pediatric age group are at inherently higher risk from exposure, because of both organ 
sensitivity and longer life expectancy (relevant to the long latency that appears to accompany radiation 
exposure). For these reasons, the RRL dose estimate ranges for pediatric examinations are lower as"
SP-0211,ACRAppropriatenessCriteria.pdf,34,clinical_guidelines,"exposure). For these reasons, the RRL dose estimate ranges for pediatric examinations are lower as 
compared with those specified for adults (see Table below). Additional information regarding radiation 
dose assessment for imaging examinations can be found in the ACR Appropriateness Criteria® Radiation 
Dose Assessment Introduction document.
Relative Radiation Level Designations
Relative Radiation Level* Adult Effective Dose Estimate 
Range
Pediatric Effective Dose 
Estimate Range
O 0 mSv  0 mSv
☢ <0.1 mSv <0.03 mSv
☢☢ 0.1-1 mSv 0.03-0.3 mSv
☢☢☢ 1-10 mSv 0.3-3 mSv
☢☢☢☢ 10-30 mSv 3-10 mSv"
SP-0212,ACRAppropriatenessCriteria.pdf,35,clinical_guidelines,"☢☢☢☢☢ 30-100 mSv 10-30 mSv
*RRL assignments for some of the examinations cannot be made, because the actual patient doses in 
these procedures vary as a function of a number of factors (e.g., region of the body exposed to ionizing 
radiation, the imaging guidance that is used). The RRLs for these examinations are designated as “Varies.”
 
References
1. Jordan JE, Flanders AE. Headache and Neuroimaging: Why We Continue to Do It. [Review]. 
AJNR Am J Neuroradiol. 41(7):1149-1155, 2020 07.
2. Gadde JA, Cantrell S, Patel SS, Mullins ME. Neuroimaging of Adults with Headache: 
Appropriateness, Utilization, and an Economical Overview. [Review]. Neuroimaging Clin N 
Am. 29(2):203-211, 2019 May.
3. Kuruvilla DE, Lipton RB. Appropriate use of neuroimaging in headache. [Review]. Curr Pain"
SP-0213,ACRAppropriatenessCriteria.pdf,35,clinical_guidelines,"Am. 29(2):203-211, 2019 May.
3. Kuruvilla DE, Lipton RB. Appropriate use of neuroimaging in headache. [Review]. Curr Pain 
Headache Rep. 19(6):17, 2015 Jun.
4. Gilbert JW, Johnson KM, Larkin GL, Moore CL. Atraumatic headache in US emergency 
departments: recent trends in CT/MRI utilisation and factors associated with severe 
intracranial pathology. Emerg Med J. 2011.
5. Nesselroth D, Klang E, Soffer S, et al. Yield of head CT for acute findings in patients 
presenting to the emergency department. Clin Imaging. 73:1-5, 2021 May.
6. Salmela MB, Mortazavi S, Jagadeesan BD, et al. ACR Appropriateness Criteria® 
Cerebrovascular Disease. J Am Coll Radiol 2017;14:S34-S61.
7. Policeni B, Corey AS, Burns J, et al. ACR Appropriateness Criteria® Cranial Neuropathy. J Am"
SP-0214,ACRAppropriatenessCriteria.pdf,35,clinical_guidelines,"7. Policeni B, Corey AS, Burns J, et al. ACR Appropriateness Criteria® Cranial Neuropathy. J Am 
Coll Radiol 2017;14:S406-S20.
8. Expert Panel on Neurologic Imaging:, Kirsch CFE, Bykowski J, et al. ACR Appropriateness 
Criteria R Sinonasal Disease. J. Am. Coll. Radiol.. 14(11S):S550-S559, 2017 Nov.
9. Shih RY, Burns J, Ajam AA, et al. ACR Appropriateness Criteria® Head Trauma: 2021 Update. 
J Am Coll Radiol 2021;18:S13-S36.
10. Long D, Koyfman A, Long B. The Thunderclap Headache: Approach and Management in the 
Emergency Department. [Review]. J Emerg Med. 56(6):633-641, 2019 Jun.
11. Malhotra A, Wu X, Gandhi D, Sanelli P. The Patient with Thunderclap Headache. [Review]. 
Neuroimaging Clin N Am. 28(3):335-351, 2018 Aug."
SP-0215,ACRAppropriatenessCriteria.pdf,35,clinical_guidelines,"11. Malhotra A, Wu X, Gandhi D, Sanelli P. The Patient with Thunderclap Headache. [Review]. 
Neuroimaging Clin N Am. 28(3):335-351, 2018 Aug.
12. Arrigan MT, Heran MKS, Shewchuk JR. Reversible cerebral vasoconstriction syndrome: an 
important and common cause of thunderclap and recurrent headaches. [Review]. Clin 
Radiol. 73(5):417-427, 2018 05.
13. Mortimer AM, Bradley MD, Stoodley NG, Renowden SA. Thunderclap headache: diagnostic 
considerations and neuroimaging features. [Review]. Clin Radiol. 68(3):e101-13, 2013 Mar.
14. Kwon R. Calculated Decisions: Ottawa Subarachnoid Hemorrhage Rule. Emerg. med. pract.. 
21(2):CD1-2, 2019 Feb 01.
15. Godwin SA, Cherkas DS, Panagos PD, Shih RD, Byyny R, Wolf SJ. Clinical Policy: Critical"
SP-0216,ACRAppropriatenessCriteria.pdf,35,clinical_guidelines,"21(2):CD1-2, 2019 Feb 01.
15. Godwin SA, Cherkas DS, Panagos PD, Shih RD, Byyny R, Wolf SJ. Clinical Policy: Critical 
Issues in the Evaluation and Management of Adult Patients Presenting to the Emergency 
Department With Acute Headache. Annals of Emergency Medicine. 74(4):e41-e74, 2019 10.
Blok KM, Rinkel GJ, Majoie CB, et al. CT within 6 hours of headache onset to rule out 16."
SP-0217,ACRAppropriatenessCriteria.pdf,36,clinical_guidelines,"subarachnoid hemorrhage in nonacademic hospitals. Neurology. 84(19):1927-32, 2015 May 
12.
17. Dubosh NM, Bellolio MF, Rabinstein AA, Edlow JA. Sensitivity of Early Brain Computed 
Tomography to Exclude Aneurysmal Subarachnoid Hemorrhage: A Systematic Review and 
Meta-Analysis. [Review]. Stroke. 47(3):750-5, 2016 Mar.
18. Alons IME, Goudsmit BFJ, Jellema K, van Walderveen MAA, Wermer MJH, Algra A. Yield of 
Computed Tomography (CT) Angiography in Patients with Acute Headache, Normal 
Neurological Examination, and Normal Non Contrast CT: A Meta-Analysis. [Review]. J 
STROKE CEREBROVASC DIS. 27(4):1077-1084, 2018 Apr.
19. da Rocha AJ, da Silva CJ, Gama HP, et al. Comparison of magnetic resonance imaging 
sequences with computed tomography to detect low-grade subarachnoid hemorrhage:"
SP-0218,ACRAppropriatenessCriteria.pdf,36,clinical_guidelines,"sequences with computed tomography to detect low-grade subarachnoid hemorrhage: 
Role of fluid-attenuated inversion recovery sequence. Journal of Computer Assisted 
Tomography. 30(2):295-303, 2006 Mar-Apr.J Comput Assist Tomogr. 30(2):295-303, 2006 
Mar-Apr.
20. Ashraf R, Akhtar M, Akhtar S, Manzoor I. Diagnostic accuracy of flair in detection of acute 
subarachnoid hemorrhage in patients presenting with severe headache. J Neuroradiol. 
46(5):294-298, 2019 Sep.
21. Honningsvag LM, Hagen K, Haberg A, Stovner LJ, Linde M. Intracranial abnormalities and 
headache: A population-based imaging study (HUNT MRI). Cephalalgia. 36(2):113-21, 2016 
Feb.
22. GBD Disease and Injury Incidence and Prevalence Collaborators. Global, regional, and"
SP-0219,ACRAppropriatenessCriteria.pdf,36,clinical_guidelines,"Feb.
22. GBD Disease and Injury Incidence and Prevalence Collaborators. Global, regional, and 
national incidence, prevalence, and years lived with disability for 328 diseases and injuries 
for 195 countries, 1990-2016: a systematic analysis for the Global Burden of Disease Study 
2016. Lancet 2017;390:1211-59.
23. . Headache Classification Committee of the International Headache Society (IHS) The 
International Classification of Headache Disorders, 3rd edition. Cephalalgia. 38(1):1-211, 
2018 01.
24. Vijiaratnam N, Barber D, Lim KZ, et al. Migraine: Does aura require investigation?. Clinical 
Neurology & Neurosurgery. 148:110-4, 2016 Sep.Clin Neurol Neurosurg. 148:110-4, 2016 
Sep.
25. Wang R, Liu R, Dong Z, et al. Unnecessary Neuroimaging for Patients With Primary"
SP-0220,ACRAppropriatenessCriteria.pdf,36,clinical_guidelines,"Sep.
25. Wang R, Liu R, Dong Z, et al. Unnecessary Neuroimaging for Patients With Primary 
Headaches. Headache. 59(1):63-68, 2019 01.
26. Sempere AP, Porta-Etessam J, Medrano V, et al. Neuroimaging in the evaluation of patients 
with non-acute headache. Cephalalgia. 2005; 25(1):30-35.
27. Russo A, Silvestro M, Tessitore A, Tedeschi G. Advances in migraine neuroimaging and 
clinical utility: from the MRI to the bedside. [Review]. Expert rev. neurotherapeutics. 
18(7):533-544, 2018 07.
28. Wolf ME, Okazaki S, Eisele P, et al. Arterial Spin Labeling Cerebral Perfusion Magnetic 
Resonance Imaging in Migraine Aura: An Observational Study. J STROKE CEREBROVASC DIS. 
27(5):1262-1266, 2018 May.
29. Ferraro S, Nigri A, Bruzzone MG, et al. Cluster headache: insights from resting-state"
SP-0221,ACRAppropriatenessCriteria.pdf,36,clinical_guidelines,"27(5):1262-1266, 2018 May.
29. Ferraro S, Nigri A, Bruzzone MG, et al. Cluster headache: insights from resting-state 
functional magnetic resonance imaging. [Review]. Neurol Sci. 40(Suppl 1):45-47, 2019 May."
SP-0222,ACRAppropriatenessCriteria.pdf,37,clinical_guidelines,"30. Burish M. Cluster Headache and Other Trigeminal Autonomic Cephalalgias. [Review]. 
Continuum. 24(4, Headache):1137-1156, 2018 08.
31. Favier I, van Vliet JA, Roon KI, et al. Trigeminal autonomic cephalgias due to structural 
lesions: a review of 31 cases. Arch Neurol. 2007;64(1):25-31.
32. Goadsby PJ. Trigeminal autonomic cephalalgias. Continuum (Minneap Minn) 2012;18:883-
95.
33. de Coo IF, Wilbrink LA, Haan J. Symptomatic Trigeminal Autonomic Cephalalgias. [Review]. 
Curr Pain Headache Rep. 19(8):39, 2015 Aug.
34. Mitsikostas DD, Ashina M, Craven A, et al. European Headache Federation consensus on 
technical investigation for primary headache disorders. J HEADACHE PAIN. 17:5, 2015.
35. Maralani PJ, Hassanlou M, Torres C, et al. Accuracy of brain imaging in the diagnosis of"
